order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI-0001703,OR-000584,SKU-0055,4,7.92,0.00,31.68
OI-0001704,OR-000584,SKU-0058,5,45.65,0.10,205.43
OI-0001705,OR-000584,SKU-0010,5,37.20,0.00,186.00
OI-0001714,OR-000587,SKU-0034,1,24.16,0.15,20.54
OI-0001715,OR-000587,SKU-0034,5,24.16,0.00,120.80
OI-0001716,OR-000587,SKU-0046,2,40.95,0.00,81.90
OI-0001717,OR-000587,SKU-0044,1,26.37,0.10,23.73
OI-0001718,OR-000587,SKU-0055,5,7.92,0.00,39.60
OI-0001719,OR-000588,SKU-0031,2,13.79,0.00,27.58
OI-0001722,OR-000590,SKU-0017,4,9.51,0.15,32.33
OI-0001723,OR-000590,SKU-0053,3,10.85,0.00,32.55
OI-0001724,OR-000591,SKU-0014,4,43.57,0.00,174.28
OI-0001725,OR-000591,SKU-0038,4,21.08,0.15,71.67
OI-0001726,OR-000591,SKU-0025,5,33.88,0.00,169.40
OI-0001729,OR-000594,SKU-0019,4,40.98,0.15,139.33
OI-0001730,OR-000594,SKU-0043,2,47.93,0.00,95.86
OI-0001731,OR-000594,SKU-0034,2,24.16,0.05,45.90
OI-0001738,OR-000598,SKU-0051,4,14.92,0.00,59.68
OI-0001739,OR-000598,SKU-0015,1,11.18,0.15,9.50
OI-0001740,OR-000598,SKU-0035,5,22.53,0.00,112.65
OI-0001741,OR-000599,SKU-0056,4,33.56,0.15,114.10
OI-0001742,OR-000599,SKU-0032,2,46.35,0.00,92.70
OI-0001743,OR-000600,SKU-0030,3,47.21,0.00,141.63
OI-0001744,OR-000600,SKU-0059,1,29.19,0.10,26.27
OI-0001745,OR-000600,SKU-0055,6,7.92,0.00,47.52
OI-0001746,OR-000601,SKU-0015,5,11.18,0.10,50.31
OI-0001747,OR-000601,SKU-0003,5,8.35,0.00,41.75
OI-0001748,OR-000601,SKU-0039,4,46.71,0.10,168.16
OI-0001749,OR-000601,SKU-0005,4,42.53,0.00,170.12
OI-0001750,OR-000601,SKU-0039,6,46.71,0.15,238.22
OI-0001757,OR-000604,SKU-0057,5,11.57,0.10,52.07
OI-0001758,OR-000605,SKU-0011,2,30.63,0.00,61.26
OI-0001759,OR-000605,SKU-0019,5,40.98,0.00,204.90
OI-0001767,OR-000609,SKU-0051,6,14.92,0.10,80.57
OI-0001768,OR-000610,SKU-0013,1,12.69,0.00,12.69
OI-0001770,OR-000612,SKU-0033,6,37.17,0.00,223.02
OI-0001771,OR-000612,SKU-0033,1,37.17,0.00,37.17
OI-0001772,OR-000613,SKU-0032,2,46.35,0.15,78.80
OI-0001773,OR-000613,SKU-0041,6,19.76,0.00,118.56
OI-0001784,OR-000617,SKU-0002,6,15.08,0.00,90.48
OI-0001785,OR-000617,SKU-0055,5,7.92,0.15,33.66
OI-0001791,OR-000619,SKU-0054,5,31.89,0.05,151.48
OI-0001792,OR-000619,SKU-0044,2,26.37,0.15,44.83
OI-0001793,OR-000619,SKU-0011,1,30.63,0.05,29.10
OI-0001794,OR-000619,SKU-0041,2,19.76,0.05,37.54
OI-0001795,OR-000619,SKU-0037,5,35.00,0.00,175.00
OI-0001804,OR-000622,SKU-0049,3,15.18,0.00,45.54
OI-0001805,OR-000622,SKU-0033,2,37.17,0.00,74.34
OI-0001806,OR-000622,SKU-0032,4,46.35,0.00,185.40
OI-0001807,OR-000623,SKU-0036,6,13.87,0.00,83.22
OI-0001808,OR-000624,SKU-0004,1,35.25,0.00,35.25
OI-0001809,OR-000624,SKU-0049,3,15.18,0.00,45.54
OI-0001810,OR-000625,SKU-0051,1,14.92,0.10,13.43
OI-0001811,OR-000625,SKU-0054,6,31.89,0.15,162.64
OI-0001814,OR-000627,SKU-0052,6,8.94,0.05,50.96
OI-0001815,OR-000627,SKU-0020,5,31.62,0.00,158.10
OI-0001816,OR-000627,SKU-0016,3,46.17,0.00,138.51
OI-0001817,OR-000628,SKU-0052,2,8.94,0.10,16.09
OI-0001818,OR-000628,SKU-0024,5,21.04,0.15,89.42
OI-0001819,OR-000628,SKU-0006,5,20.40,0.15,86.70
OI-0001820,OR-000628,SKU-0023,5,8.40,0.15,35.70
OI-0001821,OR-000628,SKU-0059,5,29.19,0.00,145.95
OI-0001827,OR-000630,SKU-0050,2,46.08,0.00,92.16
OI-0001828,OR-000630,SKU-0030,6,47.21,0.05,269.10
OI-0001829,OR-000630,SKU-0001,2,14.26,0.05,27.09
OI-0001831,OR-000632,SKU-0026,6,21.39,0.05,121.92
OI-0001832,OR-000632,SKU-0044,6,26.37,0.00,158.22
OI-0001833,OR-000632,SKU-0011,4,30.63,0.00,122.52
OI-0001846,OR-000636,SKU-0007,1,39.44,0.05,37.47
OI-0001847,OR-000636,SKU-0013,4,12.69,0.15,43.15
OI-0001848,OR-000636,SKU-0040,3,45.53,0.05,129.76
OI-0001849,OR-000636,SKU-0022,2,26.86,0.10,48.35
OI-0001850,OR-000637,SKU-0028,1,34.65,0.00,34.65
OI-0001851,OR-000638,SKU-0053,3,10.85,0.10,29.29
OI-0001852,OR-000638,SKU-0032,6,46.35,0.15,236.39
OI-0001875,OR-000647,SKU-0055,6,7.92,0.05,45.14
OI-0001876,OR-000647,SKU-0042,6,36.89,0.00,221.34
OI-0001877,OR-000647,SKU-0023,5,8.40,0.05,39.90
OI-0001878,OR-000647,SKU-0050,3,46.08,0.00,138.24
OI-0001879,OR-000648,SKU-0040,2,45.53,0.00,91.06
OI-0001880,OR-000648,SKU-0040,6,45.53,0.00,273.18
OI-0001881,OR-000648,SKU-0043,1,47.93,0.10,43.14
OI-0001886,OR-000650,SKU-0041,5,19.76,0.10,88.92
OI-0001887,OR-000650,SKU-0036,2,13.87,0.00,27.74
OI-0001888,OR-000650,SKU-0034,6,24.16,0.15,123.22
OI-0001889,OR-000650,SKU-0059,5,29.19,0.15,124.06
OI-0001890,OR-000650,SKU-0050,4,46.08,0.15,156.67
OI-0001891,OR-000651,SKU-0057,1,11.57,0.00,11.57
OI-0001892,OR-000651,SKU-0049,3,15.18,0.00,45.54
OI-0001893,OR-000651,SKU-0015,2,11.18,0.10,20.12
OI-0001898,OR-000653,SKU-0011,3,30.63,0.00,91.89
OI-0001899,OR-000653,SKU-0029,4,4.31,0.15,14.65
OI-0001900,OR-000653,SKU-0057,5,11.57,0.00,57.85
OI-0001901,OR-000654,SKU-0056,3,33.56,0.00,100.68
OI-0001902,OR-000654,SKU-0053,5,10.85,0.10,48.83
OI-0001903,OR-000654,SKU-0005,2,42.53,0.00,85.06
OI-0001907,OR-000656,SKU-0004,3,35.25,0.00,105.75
OI-0001908,OR-000656,SKU-0053,5,10.85,0.10,48.83
OI-0001909,OR-000656,SKU-0027,3,10.49,0.00,31.47
OI-0001910,OR-000656,SKU-0033,6,37.17,0.00,223.02
OI-0001911,OR-000656,SKU-0036,1,13.87,0.00,13.87
OI-0001913,OR-000658,SKU-0035,4,22.53,0.05,85.61
OI-0001914,OR-000658,SKU-0054,2,31.89,0.10,57.40
OI-0001915,OR-000658,SKU-0018,2,3.17,0.00,6.34
OI-0001916,OR-000658,SKU-0049,4,15.18,0.10,54.65
OI-0001917,OR-000658,SKU-0039,3,46.71,0.00,140.13
OI-0001923,OR-000662,SKU-0017,5,9.51,0.15,40.42
OI-0001924,OR-000662,SKU-0050,6,46.08,0.05,262.66
OI-0001925,OR-000662,SKU-0036,4,13.87,0.00,55.48
OI-0001926,OR-000662,SKU-0054,6,31.89,0.10,172.21
OI-0001931,OR-000664,SKU-0035,6,22.53,0.00,135.18
OI-0001932,OR-000664,SKU-0046,4,40.95,0.05,155.61
OI-0001936,OR-000666,SKU-0028,4,34.65,0.00,138.60
OI-0001937,OR-000666,SKU-0044,1,26.37,0.05,25.05
OI-0001938,OR-000666,SKU-0012,5,40.02,0.15,170.09
OI-0001957,OR-000672,SKU-0014,5,43.57,0.05,206.96
OI-0001963,OR-000675,SKU-0033,3,37.17,0.10,100.36
OI-0001964,OR-000675,SKU-0040,1,45.53,0.15,38.70
OI-0001972,OR-000679,SKU-0055,1,7.92,0.00,7.92
OI-0001973,OR-000679,SKU-0014,5,43.57,0.05,206.96
OI-0001974,OR-000679,SKU-0026,2,21.39,0.00,42.78
OI-0001975,OR-000679,SKU-0057,3,11.57,0.05,32.97
OI-0001976,OR-000679,SKU-0010,2,37.20,0.15,63.24
OI-0001984,OR-000683,SKU-0006,4,20.40,0.15,69.36
OI-0001985,OR-000684,SKU-0015,5,11.18,0.15,47.52
OI-0001986,OR-000684,SKU-0059,1,29.19,0.15,24.81
OI-0001987,OR-000684,SKU-0027,4,10.49,0.05,39.86
OI-0001988,OR-000685,SKU-0032,2,46.35,0.15,78.80
OI-0001989,OR-000685,SKU-0042,2,36.89,0.10,66.40
OI-0001990,OR-000685,SKU-0017,5,9.51,0.10,42.80
OI-0001991,OR-000685,SKU-0020,2,31.62,0.15,53.75
OI-0001992,OR-000685,SKU-0057,4,11.57,0.15,39.34
OI-0001997,OR-000688,SKU-0011,3,30.63,0.00,91.89
OI-0001998,OR-000688,SKU-0026,4,21.39,0.00,85.56
OI-0002004,OR-000690,SKU-0046,4,40.95,0.00,163.80
OI-0002005,OR-000690,SKU-0038,1,21.08,0.00,21.08
OI-0002006,OR-000690,SKU-0022,1,26.86,0.00,26.86
OI-0002007,OR-000690,SKU-0038,3,21.08,0.10,56.92
OI-0002008,OR-000691,SKU-0011,2,30.63,0.00,61.26
OI-0002009,OR-000692,SKU-0053,4,10.85,0.00,43.40
OI-0002012,OR-000694,SKU-0033,4,37.17,0.00,148.68
OI-0002013,OR-000694,SKU-0006,3,20.40,0.10,55.08
OI-0002014,OR-000694,SKU-0032,6,46.35,0.15,236.39
OI-0002015,OR-000694,SKU-0001,5,14.26,0.10,64.17
OI-0002016,OR-000694,SKU-0020,1,31.62,0.00,31.62
OI-0002017,OR-000695,SKU-0044,1,26.37,0.00,26.37
OI-0002018,OR-000695,SKU-0055,5,7.92,0.00,39.60
OI-0002019,OR-000695,SKU-0020,1,31.62,0.00,31.62
OI-0002020,OR-000695,SKU-0006,2,20.40,0.10,36.72
OI-0002021,OR-000695,SKU-0053,3,10.85,0.00,32.55
OI-0002025,OR-000697,SKU-0048,5,24.84,0.00,124.20
OI-0002026,OR-000697,SKU-0035,4,22.53,0.00,90.12
OI-0002027,OR-000697,SKU-0039,4,46.71,0.05,177.50
OI-0002028,OR-000697,SKU-0006,3,20.40,0.10,55.08
OI-0002029,OR-000698,SKU-0040,2,45.53,0.10,81.95
OI-0002030,OR-000698,SKU-0007,3,39.44,0.00,118.32
OI-0002031,OR-000698,SKU-0045,5,16.47,0.00,82.35
OI-0002032,OR-000698,SKU-0006,3,20.40,0.00,61.20
OI-0002033,OR-000698,SKU-0043,1,47.93,0.00,47.93
OI-0002048,OR-000702,SKU-0016,4,46.17,0.00,184.68
OI-0002049,OR-000702,SKU-0019,3,40.98,0.00,122.94
OI-0002050,OR-000703,SKU-0011,2,30.63,0.15,52.07
OI-0002051,OR-000703,SKU-0059,4,29.19,0.00,116.76
OI-0002052,OR-000703,SKU-0051,1,14.92,0.00,14.92
OI-0002068,OR-000710,SKU-0001,5,14.26,0.10,64.17
OI-0002069,OR-000710,SKU-0005,2,42.53,0.15,72.30
OI-0002070,OR-000710,SKU-0040,6,45.53,0.15,232.20
OI-0002073,OR-000712,SKU-0019,1,40.98,0.10,36.88
OI-0002074,OR-000712,SKU-0028,5,34.65,0.00,173.25
OI-0002075,OR-000712,SKU-0020,3,31.62,0.00,94.86
OI-0002076,OR-000713,SKU-0021,4,3.76,0.00,15.04
OI-0002077,OR-000714,SKU-0048,2,24.84,0.05,47.20
OI-0002078,OR-000714,SKU-0006,2,20.40,0.15,34.68
OI-0002079,OR-000715,SKU-0025,2,33.88,0.00,67.76
OI-0002080,OR-000715,SKU-0033,3,37.17,0.05,105.93
OI-0002081,OR-000715,SKU-0011,4,30.63,0.15,104.14
OI-0002082,OR-000715,SKU-0015,3,11.18,0.00,33.54
OI-0002085,OR-000717,SKU-0033,3,37.17,0.00,111.51
OI-0002086,OR-000717,SKU-0028,4,34.65,0.10,124.74
OI-0002095,OR-000720,SKU-0059,5,29.19,0.00,145.95
OI-0002096,OR-000720,SKU-0059,3,29.19,0.10,78.81
OI-0002097,OR-000721,SKU-0012,1,40.02,0.15,34.02
OI-0002098,OR-000721,SKU-0047,2,42.92,0.10,77.26
OI-0002099,OR-000721,SKU-0018,5,3.17,0.00,15.85
OI-0002100,OR-000722,SKU-0016,1,46.17,0.00,46.17
OI-0002101,OR-000722,SKU-0017,4,9.51,0.00,38.04
OI-0002102,OR-000723,SKU-0039,1,46.71,0.05,44.37
OI-0002106,OR-000726,SKU-0037,3,35.00,0.15,89.25
OI-0002107,OR-000726,SKU-0008,2,1.97,0.10,3.55
OI-0002108,OR-000727,SKU-0005,1,42.53,0.00,42.53
OI-0002109,OR-000727,SKU-0035,5,22.53,0.15,95.75
OI-0002115,OR-000729,SKU-0031,1,13.79,0.00,13.79
OI-0002116,OR-000729,SKU-0020,6,31.62,0.15,161.26
OI-0002117,OR-000729,SKU-0001,4,14.26,0.00,57.04
OI-0002118,OR-000729,SKU-0032,5,46.35,0.05,220.16
OI-0002119,OR-000730,SKU-0027,1,10.49,0.05,9.97
OI-0002120,OR-000730,SKU-0054,6,31.89,0.05,181.77
OI-0002121,OR-000730,SKU-0054,3,31.89,0.05,90.89
OI-0002122,OR-000730,SKU-0038,2,21.08,0.10,37.94
OI-0002123,OR-000731,SKU-0050,2,46.08,0.00,92.16
OI-0002124,OR-000731,SKU-0051,5,14.92,0.00,74.60
OI-0002125,OR-000731,SKU-0034,6,24.16,0.00,144.96
OI-0002126,OR-000731,SKU-0010,4,37.20,0.15,126.48
OI-0002127,OR-000732,SKU-0025,1,33.88,0.05,32.19
OI-0002128,OR-000732,SKU-0024,4,21.04,0.00,84.16
OI-0002132,OR-000734,SKU-0060,2,23.25,0.00,46.50
OI-0002133,OR-000735,SKU-0022,5,26.86,0.00,134.30
OI-0002134,OR-000735,SKU-0043,5,47.93,0.05,227.67
OI-0002135,OR-000735,SKU-0004,6,35.25,0.15,179.78
OI-0002136,OR-000735,SKU-0058,3,45.65,0.10,123.25
OI-0002137,OR-000735,SKU-0022,1,26.86,0.10,24.17
OI-0002154,OR-000741,SKU-0020,4,31.62,0.10,113.83
OI-0002155,OR-000741,SKU-0019,3,40.98,0.15,104.50
OI-0002156,OR-000741,SKU-0009,2,33.65,0.00,67.30
OI-0002157,OR-000741,SKU-0017,2,9.51,0.00,19.02
OI-0002158,OR-000741,SKU-0013,2,12.69,0.10,22.84
OI-0002159,OR-000742,SKU-0026,6,21.39,0.00,128.34
OI-0002160,OR-000742,SKU-0032,5,46.35,0.05,220.16
OI-0002161,OR-000742,SKU-0020,1,31.62,0.00,31.62
OI-0002162,OR-000742,SKU-0022,6,26.86,0.00,161.16
OI-0002168,OR-000745,SKU-0050,3,46.08,0.15,117.50
OI-0002169,OR-000745,SKU-0022,5,26.86,0.15,114.16
OI-0002181,OR-000750,SKU-0029,5,4.31,0.15,18.32
OI-0002182,OR-000750,SKU-0049,3,15.18,0.05,43.26
OI-0002183,OR-000750,SKU-0026,2,21.39,0.00,42.78
OI-0002184,OR-000750,SKU-0008,2,1.97,0.05,3.74
OI-0002188,OR-000752,SKU-0023,5,8.40,0.00,42.00
OI-0002189,OR-000752,SKU-0008,3,1.97,0.00,5.91
OI-0002190,OR-000752,SKU-0016,5,46.17,0.00,230.85
OI-0002191,OR-000752,SKU-0034,5,24.16,0.15,102.68
OI-0002192,OR-000753,SKU-0035,5,22.53,0.15,95.75
OI-0002193,OR-000753,SKU-0037,4,35.00,0.00,140.00
OI-0002200,OR-000756,SKU-0008,2,1.97,0.05,3.74
OI-0002202,OR-000756,SKU-0034,3,24.16,0.00,72.48
OI-0002203,OR-000757,SKU-0053,4,10.85,0.15,36.89
OI-0002204,OR-000758,SKU-0035,1,22.53,0.00,22.53
OI-0002205,OR-000758,SKU-0059,4,29.19,0.00,116.76
OI-0002206,OR-000758,SKU-0018,6,3.17,0.00,19.02
OI-0002207,OR-000759,SKU-0048,5,24.84,0.15,105.57
OI-0002208,OR-000759,SKU-0005,1,42.53,0.10,38.28
OI-0002209,OR-000760,SKU-0001,2,14.26,0.00,28.52
OI-0002210,OR-000760,SKU-0010,3,37.20,0.00,111.60
OI-0002211,OR-000761,SKU-0037,5,35.00,0.15,148.75
OI-0002212,OR-000761,SKU-0015,6,11.18,0.00,67.08
OI-0002216,OR-000763,SKU-0002,4,15.08,0.00,60.32
OI-0002217,OR-000763,SKU-0047,5,42.92,0.15,182.41
OI-0002218,OR-000763,SKU-0001,1,14.26,0.00,14.26
OI-0002219,OR-000763,SKU-0031,5,13.79,0.00,68.95
OI-0002226,OR-000766,SKU-0043,6,47.93,0.10,258.82
OI-0002231,OR-000769,SKU-0048,6,24.84,0.05,141.59
OI-0002233,OR-000771,SKU-0024,2,21.04,0.00,42.08
OI-0002234,OR-000771,SKU-0060,4,23.25,0.15,79.05
OI-0002235,OR-000771,SKU-0009,4,33.65,0.00,134.60
OI-0002236,OR-000771,SKU-0037,4,35.00,0.00,140.00
OI-0002237,OR-000771,SKU-0035,5,22.53,0.10,101.39
OI-0002238,OR-000772,SKU-0012,2,40.02,0.15,68.03
OI-0002239,OR-000772,SKU-0042,6,36.89,0.00,221.34
OI-0002240,OR-000772,SKU-0058,2,45.65,0.00,91.30
OI-0002241,OR-000772,SKU-0026,5,21.39,0.00,106.95
OI-0002242,OR-000773,SKU-0011,3,30.63,0.00,91.89
OI-0002243,OR-000773,SKU-0022,5,26.86,0.15,114.16
OI-0002251,OR-000776,SKU-0016,4,46.17,0.10,166.21
OI-0002257,OR-000778,SKU-0028,4,34.65,0.05,131.67
OI-0002258,OR-000778,SKU-0011,6,30.63,0.05,174.59
OI-0002259,OR-000778,SKU-0017,2,9.51,0.05,18.07
OI-0002260,OR-000778,SKU-0059,4,29.19,0.00,116.76
OI-0002261,OR-000778,SKU-0038,4,21.08,0.00,84.32
OI-0002266,OR-000781,SKU-0036,5,13.87,0.00,69.35
OI-0002267,OR-000781,SKU-0002,4,15.08,0.00,60.32
OI-0002268,OR-000782,SKU-0031,4,13.79,0.15,46.89
OI-0002273,OR-000784,SKU-0006,4,20.40,0.00,81.60
OI-0002276,OR-000786,SKU-0059,4,29.19,0.10,105.08
OI-0002277,OR-000786,SKU-0044,5,26.37,0.00,131.85
OI-0002278,OR-000786,SKU-0026,2,21.39,0.15,36.36
OI-0002279,OR-000787,SKU-0054,4,31.89,0.10,114.80
OI-0002280,OR-000787,SKU-0006,4,20.40,0.10,73.44
OI-0002281,OR-000787,SKU-0047,1,42.92,0.15,36.48
OI-0002282,OR-000787,SKU-0044,6,26.37,0.15,134.49
OI-0002283,OR-000787,SKU-0044,6,26.37,0.10,142.40
OI-0002284,OR-000788,SKU-0035,6,22.53,0.10,121.66
OI-0002285,OR-000788,SKU-0016,1,46.17,0.15,39.24
OI-0002290,OR-000790,SKU-0047,1,42.92,0.05,40.77
OI-0002291,OR-000790,SKU-0027,6,10.49,0.00,62.94
OI-0002292,OR-000790,SKU-0039,1,46.71,0.05,44.37
OI-0002293,OR-000790,SKU-0043,2,47.93,0.00,95.86
OI-0002296,OR-000793,SKU-0054,5,31.89,0.00,159.45
OI-0002297,OR-000793,SKU-0012,3,40.02,0.00,120.06
OI-0002298,OR-000793,SKU-0055,5,7.92,0.05,37.62
OI-0002299,OR-000793,SKU-0029,6,4.31,0.05,24.57
OI-0002301,OR-000795,SKU-0039,5,46.71,0.00,233.55
OI-0002302,OR-000796,SKU-0058,3,45.65,0.15,116.41
OI-0002303,OR-000796,SKU-0017,6,9.51,0.00,57.06
OI-0002304,OR-000796,SKU-0051,2,14.92,0.10,26.86
OI-0002305,OR-000797,SKU-0040,4,45.53,0.05,173.01
OI-0002306,OR-000797,SKU-0015,1,11.18,0.00,11.18
OI-0002307,OR-000797,SKU-0055,2,7.92,0.05,15.05
OI-0002308,OR-000797,SKU-0011,6,30.63,0.00,183.78
OI-0002309,OR-000797,SKU-0039,1,46.71,0.10,42.04
OI-0002312,OR-000799,SKU-0052,4,8.94,0.10,32.18
OI-0002313,OR-000799,SKU-0003,5,8.35,0.00,41.75
OI-0002314,OR-000799,SKU-0040,2,45.53,0.00,91.06
OI-0002315,OR-000799,SKU-0042,4,36.89,0.05,140.18
OI-0002316,OR-000799,SKU-0049,1,15.18,0.05,14.42
OI-0002317,OR-000800,SKU-0017,5,9.51,0.10,42.80
