order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI-0001555,OR-000536,SKU-0020,6,31.62,0.00,189.72
OI-0001556,OR-000537,SKU-0004,2,35.25,0.10,63.45
OI-0001557,OR-000537,SKU-0026,3,21.39,0.00,64.17
OI-0001558,OR-000537,SKU-0005,4,42.53,0.15,144.60
OI-0001559,OR-000538,SKU-0040,5,45.53,0.15,193.50
OI-0001560,OR-000538,SKU-0013,5,12.69,0.05,60.28
OI-0001561,OR-000538,SKU-0038,3,21.08,0.05,60.08
OI-0001562,OR-000538,SKU-0054,4,31.89,0.00,127.56
OI-0001563,OR-000539,SKU-0003,4,8.35,0.05,31.73
OI-0001564,OR-000539,SKU-0014,5,43.57,0.05,206.96
OI-0001565,OR-000539,SKU-0040,3,45.53,0.00,136.59
OI-0001566,OR-000539,SKU-0004,1,35.25,0.00,35.25
OI-0001567,OR-000540,SKU-0038,3,21.08,0.00,63.24
OI-0001568,OR-000540,SKU-0036,3,13.87,0.00,41.61
OI-0001569,OR-000540,SKU-0046,6,40.95,0.05,233.41
OI-0001570,OR-000540,SKU-0008,2,1.97,0.10,3.55
OI-0001571,OR-000540,SKU-0056,2,33.56,0.05,63.76
OI-0001577,OR-000542,SKU-0037,3,35.00,0.00,105.00
OI-0001578,OR-000542,SKU-0056,1,33.56,0.00,33.56
OI-0001579,OR-000542,SKU-0028,2,34.65,0.00,69.30
OI-0001580,OR-000542,SKU-0043,6,47.93,0.15,244.44
OI-0001581,OR-000543,SKU-0010,3,37.20,0.00,111.60
OI-0001582,OR-000543,SKU-0021,1,3.76,0.15,3.20
OI-0001583,OR-000543,SKU-0034,6,24.16,0.00,144.96
OI-0001588,OR-000546,SKU-0011,3,30.63,0.10,82.70
OI-0001589,OR-000546,SKU-0020,3,31.62,0.00,94.86
OI-0001590,OR-000546,SKU-0005,1,42.53,0.15,36.15
OI-0001591,OR-000547,SKU-0055,3,7.92,0.00,23.76
OI-0001592,OR-000547,SKU-0032,5,46.35,0.00,231.75
OI-0001593,OR-000547,SKU-0057,3,11.57,0.15,29.50
OI-0001599,OR-000549,SKU-0025,6,33.88,0.00,203.28
OI-0001600,OR-000549,SKU-0030,2,47.21,0.15,80.26
OI-0001601,OR-000549,SKU-0044,2,26.37,0.00,52.74
OI-0001602,OR-000549,SKU-0032,2,46.35,0.00,92.70
OI-0001603,OR-000549,SKU-0043,6,47.93,0.00,287.58
OI-0001618,OR-000554,SKU-0036,4,13.87,0.00,55.48
OI-0001627,OR-000557,SKU-0026,5,21.39,0.05,101.60
OI-0001628,OR-000557,SKU-0053,4,10.85,0.15,36.89
OI-0001629,OR-000558,SKU-0005,5,42.53,0.00,212.65
OI-0001630,OR-000558,SKU-0038,1,21.08,0.00,21.08
OI-0001631,OR-000558,SKU-0018,2,3.17,0.15,5.39
OI-0001632,OR-000558,SKU-0054,4,31.89,0.10,114.80
OI-0001633,OR-000558,SKU-0010,5,37.20,0.00,186.00
OI-0001635,OR-000560,SKU-0054,6,31.89,0.10,172.21
OI-0001636,OR-000560,SKU-0034,1,24.16,0.10,21.74
OI-0001637,OR-000560,SKU-0004,2,35.25,0.15,59.92
OI-0001638,OR-000561,SKU-0052,5,8.94,0.00,44.70
OI-0001639,OR-000561,SKU-0028,5,34.65,0.00,173.25
OI-0001640,OR-000561,SKU-0004,2,35.25,0.15,59.92
OI-0001654,OR-000567,SKU-0004,5,35.25,0.00,176.25
OI-0001655,OR-000567,SKU-0055,1,7.92,0.10,7.13
OI-0001662,OR-000571,SKU-0039,1,46.71,0.10,42.04
OI-0001663,OR-000571,SKU-0056,5,33.56,0.00,167.80
OI-0001664,OR-000571,SKU-0055,2,7.92,0.00,15.84
OI-0001675,OR-000575,SKU-0026,6,21.39,0.00,128.34
OI-0001676,OR-000575,SKU-0024,3,21.04,0.00,63.12
OI-0001677,OR-000575,SKU-0013,2,12.69,0.05,24.11
OI-0001678,OR-000575,SKU-0039,3,46.71,0.05,133.12
OI-0001679,OR-000575,SKU-0026,4,21.39,0.00,85.56
OI-0001684,OR-000577,SKU-0009,2,33.65,0.05,63.93
OI-0001685,OR-000577,SKU-0009,1,33.65,0.10,30.29
OI-0001692,OR-000580,SKU-0006,4,20.40,0.10,73.44
OI-0001693,OR-000580,SKU-0007,4,39.44,0.00,157.76
OI-0001694,OR-000580,SKU-0040,2,45.53,0.00,91.06
OI-0001706,OR-000585,SKU-0021,2,3.76,0.00,7.52
OI-0001707,OR-000585,SKU-0045,2,16.47,0.00,32.94
OI-0001708,OR-000585,SKU-0023,5,8.40,0.10,37.80
OI-0001709,OR-000585,SKU-0033,1,37.17,0.05,35.31
OI-0001710,OR-000586,SKU-0025,4,33.88,0.00,135.52
OI-0001711,OR-000586,SKU-0021,2,3.76,0.00,7.52
OI-0001712,OR-000586,SKU-0027,1,10.49,0.00,10.49
OI-0001713,OR-000586,SKU-0033,1,37.17,0.05,38.48
OI-0001720,OR-000589,SKU-0040,6,45.53,0.00,273.18
OI-0001721,OR-000589,SKU-0042,5,36.89,0.05,175.23
OI-0001727,OR-000592,SKU-0042,1,36.89,0.10,33.20
OI-0001728,OR-000593,SKU-0019,5,40.98,0.00,204.90
OI-0001732,OR-000595,SKU-0054,5,31.89,0.00,159.45
OI-0001733,OR-000595,SKU-0059,4,29.19,0.15,99.25
OI-0001734,OR-000596,SKU-0048,2,24.84,0.10,44.71
OI-0001735,OR-000596,SKU-0052,1,8.94,0.05,8.49
OI-0001736,OR-000596,SKU-0016,2,46.17,0.00,92.34
OI-0001737,OR-000597,SKU-0011,3,30.63,0.00,91.89
OI-0001751,OR-000602,SKU-0020,6,31.62,0.00,189.72
OI-0001752,OR-000602,SKU-0055,6,7.92,0.15,40.39
OI-0001753,OR-000602,SKU-0026,2,21.39,0.00,42.78
OI-0001754,OR-000602,SKU-0016,1,46.17,0.00,46.17
OI-0001755,OR-000603,SKU-0008,5,1.97,0.00,9.85
OI-0001756,OR-000603,SKU-0033,1,37.17,0.05,35.31
OI-0001760,OR-000606,SKU-0042,2,36.89,0.00,73.78
OI-0001761,OR-000606,SKU-0053,1,10.85,0.10,9.77
OI-0001762,OR-000607,SKU-0007,3,39.44,0.00,118.32
OI-0001763,OR-000607,SKU-0011,4,30.63,0.00,122.52
OI-0001764,OR-000608,SKU-0012,6,40.02,0.00,240.12
OI-0001765,OR-000608,SKU-0006,6,20.40,0.05,116.28
OI-0001766,OR-000608,SKU-0009,4,33.65,0.00,134.60
OI-0001769,OR-000611,SKU-0046,5,40.95,0.10,184.28
OI-0001774,OR-000614,SKU-0027,5,10.49,0.00,52.45
OI-0001775,OR-000614,SKU-0016,1,46.17,0.00,46.17
OI-0001776,OR-000614,SKU-0041,2,19.76,0.00,39.52
OI-0001777,OR-000615,SKU-0019,6,40.98,0.00,245.88
OI-0001778,OR-000615,SKU-0002,3,15.08,0.00,45.24
OI-0001779,OR-000615,SKU-0008,3,1.97,0.15,5.02
OI-0001780,OR-000615,SKU-0028,6,34.65,0.00,207.90
OI-0001781,OR-000616,SKU-0017,1,9.51,0.00,9.51
OI-0001782,OR-000616,SKU-0029,6,4.31,0.10,23.27
OI-0001783,OR-000616,SKU-0051,3,14.92,0.00,44.76
OI-0001786,OR-000618,SKU-0012,3,40.02,0.00,120.06
OI-0001787,OR-000618,SKU-0039,3,46.71,0.10,126.12
OI-0001788,OR-000618,SKU-0060,3,23.25,0.00,69.75
OI-0001789,OR-000618,SKU-0039,5,46.71,0.15,198.52
OI-0001790,OR-000618,SKU-0034,4,24.16,0.00,96.64
OI-0001796,OR-000620,SKU-0021,5,3.76,0.00,18.80
OI-0001797,OR-000620,SKU-0048,6,24.84,0.15,126.68
OI-0001798,OR-000620,SKU-0053,6,10.85,0.10,58.59
OI-0001799,OR-000620,SKU-0015,1,11.18,0.05,10.62
OI-0001800,OR-000621,SKU-0047,6,42.92,0.00,257.52
OI-0001801,OR-000621,SKU-0002,4,15.08,0.10,54.29
OI-0001802,OR-000621,SKU-0034,1,24.16,0.00,24.16
OI-0001803,OR-000621,SKU-0057,6,11.57,0.00,69.42
OI-0001812,OR-000626,SKU-0057,4,11.57,0.00,46.28
OI-0001813,OR-000626,SKU-0039,1,46.71,0.10,42.04
OI-0001822,OR-000629,SKU-0027,2,10.49,0.00,20.98
OI-0001823,OR-000629,SKU-0040,3,45.53,0.00,136.59
OI-0001824,OR-000629,SKU-0012,6,40.02,0.00,240.12
OI-0001825,OR-000629,SKU-0020,1,31.62,0.00,31.62
OI-0001826,OR-000629,SKU-0016,1,46.17,0.00,46.17
OI-0001830,OR-000631,SKU-0034,3,24.16,0.15,61.61
OI-0001834,OR-000633,SKU-0008,3,1.97,0.15,5.02
OI-0001835,OR-000633,SKU-0012,4,40.02,0.05,152.08
OI-0001836,OR-000633,SKU-0058,1,45.65,0.00,45.65
OI-0001837,OR-000634,SKU-0013,3,12.69,0.10,34.26
OI-0001838,OR-000634,SKU-0015,4,11.18,0.00,44.72
OI-0001839,OR-000634,SKU-0055,1,7.92,0.10,7.13
OI-0001840,OR-000634,SKU-0031,6,13.79,0.10,74.47
OI-0001841,OR-000635,SKU-0045,6,16.47,0.00,98.82
OI-0001842,OR-000635,SKU-0015,5,11.18,0.15,47.52
OI-0001843,OR-000635,SKU-0026,1,21.39,0.15,18.18
OI-0001844,OR-000635,SKU-0047,6,42.92,0.00,257.52
OI-0001845,OR-000635,SKU-0045,1,16.47,0.00,16.47
OI-0001853,OR-000639,SKU-0051,3,14.92,0.00,44.76
OI-0001854,OR-000639,SKU-0009,5,33.65,0.05,159.84
OI-0001855,OR-000640,SKU-0024,5,21.04,0.15,89.42
OI-0001856,OR-000640,SKU-0012,1,40.02,0.10,36.02
OI-0001857,OR-000640,SKU-0034,4,24.16,0.15,82.14
OI-0001858,OR-000640,SKU-0023,6,8.40,0.00,50.40
OI-0001859,OR-000640,SKU-0034,6,24.16,0.15,123.22
OI-0001860,OR-000641,SKU-0006,6,20.40,0.10,110.16
OI-0001861,OR-000641,SKU-0026,4,21.39,0.00,85.56
OI-0001862,OR-000641,SKU-0036,2,13.87,0.05,26.35
OI-0001863,OR-000642,SKU-0057,1,11.57,0.00,11.57
OI-0001864,OR-000643,SKU-0011,3,30.63,0.00,91.89
OI-0001865,OR-000643,SKU-0035,2,22.53,0.00,45.06
OI-0001866,OR-000643,SKU-0024,6,21.04,0.00,126.24
OI-0001867,OR-000643,SKU-0036,3,13.87,0.00,41.61
OI-0001868,OR-000643,SKU-0052,5,8.94,0.00,44.70
OI-0001869,OR-000644,SKU-0035,4,22.53,0.00,90.12
OI-0001870,OR-000645,SKU-0008,1,1.97,0.00,1.97
OI-0001871,OR-000645,SKU-0041,4,19.76,0.00,79.04
OI-0001872,OR-000645,SKU-0012,3,40.02,0.15,102.05
OI-0001873,OR-000645,SKU-0033,3,37.17,0.10,100.36
OI-0001874,OR-000646,SKU-0044,1,26.37,0.10,23.73
OI-0001882,OR-000649,SKU-0003,6,8.35,0.00,50.10
OI-0001883,OR-000649,SKU-0040,3,45.53,0.15,116.10
OI-0001884,OR-000649,SKU-0041,5,19.76,0.10,88.92
OI-0001885,OR-000649,SKU-0031,5,13.79,0.00,68.95
OI-0001894,OR-000652,SKU-0030,5,47.21,0.00,236.05
OI-0001895,OR-000652,SKU-0042,6,36.89,0.00,221.34
OI-0001896,OR-000652,SKU-0026,3,21.39,0.00,64.17
OI-0001897,OR-000652,SKU-0033,6,37.17,0.00,223.02
OI-0001904,OR-000655,SKU-0007,3,39.44,0.10,106.49
OI-0001905,OR-000655,SKU-0035,2,22.53,0.05,42.81
OI-0001906,OR-000655,SKU-0021,4,3.76,0.00,15.04
OI-0001912,OR-000657,SKU-0041,5,19.76,0.00,98.80
OI-0001918,OR-000659,SKU-0030,6,47.21,0.05,269.10
OI-0001919,OR-000660,SKU-0047,1,42.92,0.00,42.92
OI-0001920,OR-000660,SKU-0008,3,1.97,0.00,5.91
OI-0001921,OR-000660,SKU-0046,2,40.95,0.05,77.81
OI-0001922,OR-000661,SKU-0045,1,16.47,0.00,16.47
OI-0001927,OR-000663,SKU-0044,4,26.37,0.00,105.48
OI-0001928,OR-000663,SKU-0057,4,11.57,0.00,46.28
OI-0001929,OR-000663,SKU-0018,6,3.17,0.00,19.02
OI-0001930,OR-000663,SKU-0018,2,3.17,0.15,5.39
OI-0001933,OR-000665,SKU-0024,1,21.04,0.05,19.99
OI-0001934,OR-000665,SKU-0018,2,3.17,0.05,6.02
OI-0001935,OR-000665,SKU-0042,5,36.89,0.00,184.45
OI-0001939,OR-000667,SKU-0038,3,21.08,0.00,63.24
OI-0001940,OR-000667,SKU-0012,5,40.02,0.00,200.10
OI-0001941,OR-000667,SKU-0015,4,11.18,0.00,44.72
OI-0001942,OR-000667,SKU-0058,2,45.65,0.15,77.60
OI-0001943,OR-000667,SKU-0008,2,1.97,0.00,3.94
OI-0001944,OR-000668,SKU-0002,4,15.08,0.00,60.32
OI-0001945,OR-000668,SKU-0046,1,40.95,0.10,36.86
OI-0001946,OR-000668,SKU-0034,1,24.16,0.10,21.74
OI-0001947,OR-000668,SKU-0057,3,11.57,0.15,29.50
OI-0001948,OR-000669,SKU-0025,4,33.88,0.00,135.52
OI-0001949,OR-000669,SKU-0014,3,43.57,0.00,130.71
OI-0001950,OR-000669,SKU-0001,5,14.26,0.00,71.30
OI-0001951,OR-000669,SKU-0021,5,3.76,0.05,17.86
OI-0001952,OR-000670,SKU-0013,6,12.69,0.15,64.72
OI-0001953,OR-000671,SKU-0029,4,4.31,0.15,14.65
OI-0001954,OR-000671,SKU-0013,5,12.69,0.00,63.45
OI-0001955,OR-000671,SKU-0009,6,33.65,0.05,191.80
OI-0001956,OR-000671,SKU-0054,4,31.89,0.00,127.56
OI-0001958,OR-000673,SKU-0024,3,21.04,0.00,63.12
OI-0001959,OR-000673,SKU-0038,4,21.08,0.00,84.32
OI-0001960,OR-000673,SKU-0047,1,42.92,0.00,42.92
OI-0001961,OR-000673,SKU-0032,3,46.35,0.00,139.05
OI-0001962,OR-000674,SKU-0046,3,40.95,0.05,116.71
OI-0001965,OR-000676,SKU-0034,3,24.16,0.05,68.86
OI-0001966,OR-000677,SKU-0036,2,13.87,0.00,27.74
OI-0001967,OR-000677,SKU-0027,1,10.49,0.15,8.92
OI-0001968,OR-000678,SKU-0016,4,46.17,0.15,156.98
OI-0001969,OR-000678,SKU-0038,5,21.08,0.15,89.59
OI-0001970,OR-000678,SKU-0040,3,45.53,0.15,116.10
OI-0001971,OR-000678,SKU-0008,4,1.97,0.15,6.70
OI-0001977,OR-000680,SKU-0057,4,11.57,0.15,39.34
OI-0001978,OR-000680,SKU-0012,5,40.02,0.15,170.09
OI-0001979,OR-000680,SKU-0029,4,4.31,0.05,16.38
OI-0001980,OR-000681,SKU-0003,1,8.35,0.00,8.35
OI-0001981,OR-000681,SKU-0003,5,8.35,0.00,41.75
OI-0001982,OR-000682,SKU-0011,3,30.63,0.00,91.89
OI-0001983,OR-000682,SKU-0049,6,15.18,0.15,77.42
OI-0001993,OR-000686,SKU-0044,2,26.37,0.15,44.83
OI-0001994,OR-000687,SKU-0037,2,35.00,0.00,70.00
OI-0001995,OR-000687,SKU-0029,2,4.31,0.15,7.33
OI-0001996,OR-000687,SKU-0025,4,33.88,0.00,135.52
OI-0001999,OR-000689,SKU-0010,2,37.20,0.15,63.24
OI-0002000,OR-000689,SKU-0039,1,46.71,0.00,46.71
OI-0002001,OR-000689,SKU-0032,2,46.35,0.05,88.06
OI-0002002,OR-000689,SKU-0054,1,31.89,0.00,31.89
OI-0002003,OR-000689,SKU-0030,3,47.21,0.00,141.63
OI-0002010,OR-000693,SKU-0042,6,36.89,0.10,199.21
OI-0002011,OR-000693,SKU-0007,6,39.44,0.00,236.64
OI-0002022,OR-000696,SKU-0042,6,36.89,0.10,199.21
OI-0002023,OR-000696,SKU-0051,6,14.92,0.05,85.04
OI-0002024,OR-000696,SKU-0031,5,13.79,0.00,68.95
OI-0002034,OR-000699,SKU-0043,2,47.93,0.00,95.86
OI-0002035,OR-000699,SKU-0020,4,31.62,0.15,107.51
OI-0002036,OR-000699,SKU-0055,4,7.92,0.00,31.68
OI-0002037,OR-000699,SKU-0033,3,37.17,0.00,111.51
OI-0002038,OR-000699,SKU-0018,3,3.17,0.05,9.03
OI-0002039,OR-000700,SKU-0032,6,46.35,0.10,250.29
OI-0002040,OR-000700,SKU-0055,3,7.92,0.10,21.38
OI-0002041,OR-000700,SKU-0013,1,12.69,0.00,12.69
OI-0002042,OR-000700,SKU-0043,2,47.93,0.15,81.48
OI-0002043,OR-000700,SKU-0053,5,10.85,0.00,54.25
OI-0002044,OR-000701,SKU-0011,3,30.63,0.00,95.06
OI-0002045,OR-000701,SKU-0044,1,26.37,0.00,26.37
OI-0002046,OR-000701,SKU-0031,4,13.79,0.00,55.16
OI-0002047,OR-000701,SKU-0045,3,16.47,0.00,49.41
OI-0002053,OR-000704,SKU-0045,4,16.47,0.00,65.88
OI-0002054,OR-000705,SKU-0033,5,37.17,0.00,185.85
OI-0002055,OR-000705,SKU-0008,6,1.97,0.00,11.82
OI-0002056,OR-000706,SKU-0033,4,37.17,0.00,148.68
OI-0002057,OR-000706,SKU-0025,6,33.88,0.05,193.12
OI-0002058,OR-000707,SKU-0021,2,3.76,0.05,7.14
OI-0002059,OR-000707,SKU-0057,5,11.57,0.10,52.07
OI-0002060,OR-000707,SKU-0004,1,35.25,0.00,35.25
OI-0002061,OR-000707,SKU-0009,3,33.65,0.10,90.85
OI-0002062,OR-000707,SKU-0036,6,13.87,0.10,74.90
OI-0002063,OR-000708,SKU-0041,1,19.76,0.10,17.78
OI-0002064,OR-000709,SKU-0059,6,29.19,0.00,175.14
OI-0002065,OR-000709,SKU-0036,2,13.87,0.05,26.35
OI-0002066,OR-000709,SKU-0038,2,21.08,0.10,37.94
OI-0002067,OR-000709,SKU-0004,4,35.25,0.00,141.00
OI-0002071,OR-000711,SKU-0040,1,45.53,0.00,45.53
OI-0002072,OR-000711,SKU-0055,2,7.92,0.00,15.84
OI-0002083,OR-000716,SKU-0034,4,24.16,0.00,96.64
OI-0002084,OR-000716,SKU-0051,5,14.92,0.00,74.60
OI-0002087,OR-000718,SKU-0035,2,22.53,0.10,40.55
OI-0002088,OR-000718,SKU-0023,2,8.40,0.05,15.96
OI-0002089,OR-000718,SKU-0050,5,46.08,0.00,230.40
OI-0002090,OR-000718,SKU-0058,6,45.65,0.00,273.90
OI-0002091,OR-000719,SKU-0048,2,24.84,0.00,49.68
OI-0002092,OR-000719,SKU-0003,6,8.35,0.00,50.10
OI-0002093,OR-000719,SKU-0033,6,37.17,0.05,211.87
OI-0002094,OR-000719,SKU-0018,2,3.17,0.15,5.39
OI-0002103,OR-000724,SKU-0026,2,21.39,0.05,40.64
OI-0002104,OR-000725,SKU-0010,6,37.20,0.15,189.72
OI-0002105,OR-000725,SKU-0053,1,10.85,0.05,10.31
OI-0002110,OR-000728,SKU-0004,2,35.25,0.05,66.97
OI-0002111,OR-000728,SKU-0027,2,10.49,0.10,18.88
OI-0002112,OR-000728,SKU-0005,5,42.53,0.00,212.65
OI-0002113,OR-000728,SKU-0014,6,43.57,0.00,261.42
OI-0002114,OR-000728,SKU-0038,3,21.08,0.15,53.75
OI-0002129,OR-000733,SKU-0059,1,29.19,0.05,27.73
OI-0002130,OR-000733,SKU-0004,5,35.25,0.10,158.62
OI-0002131,OR-000733,SKU-0027,3,10.49,0.00,31.47
OI-0002138,OR-000736,SKU-0051,1,14.92,0.00,14.92
OI-0002139,OR-000736,SKU-0009,1,33.65,0.05,31.97
OI-0002140,OR-000737,SKU-0042,2,36.89,0.00,73.78
OI-0002141,OR-000738,SKU-0023,5,8.40,0.00,42.00
OI-0002142,OR-000738,SKU-0050,6,46.08,0.00,276.48
OI-0002143,OR-000738,SKU-0037,6,35.00,0.00,210.00
OI-0002144,OR-000738,SKU-0034,6,24.16,0.00,144.96
OI-0002145,OR-000738,SKU-0031,1,13.79,0.10,12.41
OI-0002146,OR-000739,SKU-0039,4,46.71,0.05,177.50
OI-0002147,OR-000739,SKU-0014,3,43.57,0.10,117.64
OI-0002148,OR-000739,SKU-0058,2,45.65,0.00,91.30
OI-0002149,OR-000739,SKU-0022,1,26.86,0.15,22.83
OI-0002150,OR-000740,SKU-0056,2,33.56,0.15,57.05
OI-0002151,OR-000740,SKU-0057,1,11.57,0.15,9.83
OI-0002152,OR-000740,SKU-0049,4,15.18,0.10,54.65
OI-0002153,OR-000740,SKU-0006,2,20.40,0.05,38.76
OI-0002163,OR-000743,SKU-0030,5,47.21,0.00,236.05
OI-0002164,OR-000743,SKU-0021,5,3.76,0.05,17.86
OI-0002165,OR-000744,SKU-0037,6,35.00,0.15,178.50
OI-0002166,OR-000744,SKU-0057,5,11.57,0.00,57.85
OI-0002167,OR-000744,SKU-0047,4,42.92,0.00,171.68
OI-0002170,OR-000746,SKU-0018,3,3.17,0.10,8.56
OI-0002171,OR-000746,SKU-0056,6,33.56,0.05,191.29
OI-0002172,OR-000746,SKU-0044,6,26.37,0.00,158.22
OI-0002173,OR-000747,SKU-0054,2,31.89,0.15,54.21
OI-0002174,OR-000747,SKU-0020,4,31.62,0.00,126.48
OI-0002175,OR-000748,SKU-0001,6,14.26,0.05,81.28
OI-0002176,OR-000748,SKU-0024,6,21.04,0.00,126.24
OI-0002177,OR-000748,SKU-0041,3,19.76,0.15,50.39
OI-0002178,OR-000748,SKU-0009,4,33.65,0.05,127.87
OI-0002179,OR-000749,SKU-0006,3,20.40,0.00,61.20
OI-0002180,OR-000749,SKU-0017,3,9.51,0.00,28.53
OI-0002185,OR-000751,SKU-0042,1,36.89,0.10,33.20
OI-0002186,OR-000751,SKU-0040,4,45.53,0.15,154.80
OI-0002187,OR-000751,SKU-0022,5,26.86,0.00,134.30
OI-0002194,OR-000754,SKU-0049,5,15.18,0.15,64.52
OI-0002195,OR-000754,SKU-0040,2,45.53,0.10,81.95
OI-0002196,OR-000754,SKU-0025,3,33.88,0.15,86.39
OI-0002197,OR-000754,SKU-0028,3,34.65,0.10,93.55
OI-0002198,OR-000755,SKU-0001,2,14.26,0.05,27.09
OI-0002199,OR-000755,SKU-0050,5,46.08,0.00,230.40
OI-0002201,OR-990003,SKU-0033,1,37.17,0.00,37.17
OI-0002213,OR-000762,SKU-0042,2,36.89,0.00,73.78
OI-0002214,OR-000762,SKU-0040,2,45.53,0.05,86.51
OI-0002215,OR-000762,SKU-0013,4,12.69,0.15,43.15
OI-0002220,OR-000764,SKU-0046,3,40.95,0.10,110.57
OI-0002221,OR-000764,SKU-0024,3,21.04,0.15,53.65
OI-0002222,OR-000764,SKU-0044,2,26.37,0.15,44.83
OI-0002223,OR-000765,SKU-0027,4,10.49,0.00,41.96
OI-0002224,OR-000765,SKU-0021,3,3.76,0.10,10.15
OI-0002225,OR-000765,SKU-0053,3,10.85,0.05,30.92
OI-0002227,OR-000767,SKU-0012,3,40.02,0.00,120.06
OI-0002228,OR-000767,SKU-0021,5,3.76,0.00,18.80
OI-0002229,OR-000768,SKU-0050,4,46.08,0.00,184.32
OI-0002230,OR-000768,SKU-0001,4,14.26,0.00,57.04
OI-0002232,OR-000770,SKU-0044,3,26.37,0.00,79.11
OI-0002244,OR-000774,SKU-0043,5,47.93,0.15,203.70
OI-0002245,OR-000774,SKU-0042,4,36.89,0.00,147.56
OI-0002246,OR-000774,SKU-0049,3,15.18,0.10,40.99
OI-0002247,OR-000774,SKU-0034,2,24.16,0.15,41.07
OI-0002248,OR-000774,SKU-0043,1,47.93,0.10,43.14
OI-0002249,OR-000775,SKU-0030,4,47.21,0.05,179.40
OI-0002250,OR-000775,SKU-0033,6,37.17,0.15,189.57
OI-0002252,OR-000777,SKU-0049,3,15.18,0.15,38.71
OI-0002253,OR-000777,SKU-0007,4,39.44,0.00,157.76
OI-0002254,OR-000777,SKU-0015,6,11.18,0.00,67.08
OI-0002255,OR-000777,SKU-0034,4,24.16,0.10,86.98
OI-0002256,OR-000777,SKU-0010,2,37.20,0.05,70.68
OI-0002262,OR-000779,SKU-0049,4,15.18,0.15,51.61
OI-0002263,OR-000779,SKU-0004,1,35.25,0.10,31.73
OI-0002264,OR-000780,SKU-0057,4,11.57,0.00,46.28
OI-0002265,OR-000780,SKU-0038,4,21.08,0.15,71.67
OI-0002269,OR-000783,SKU-0024,3,21.04,0.00,63.12
OI-0002270,OR-000783,SKU-0001,4,14.26,0.05,54.19
OI-0002271,OR-000783,SKU-0057,6,11.57,0.05,65.95
OI-0002272,OR-000783,SKU-0001,2,14.26,0.05,27.09
OI-0002274,OR-000785,SKU-0009,1,33.65,0.00,33.65
OI-0002275,OR-000785,SKU-0026,6,21.39,0.15,109.09
OI-0002286,OR-000789,SKU-0059,4,29.19,0.00,116.76
OI-0002287,OR-000789,SKU-0043,1,47.93,0.00,47.93
OI-0002288,OR-000789,SKU-0030,2,47.21,0.00,94.42
OI-0002289,OR-000789,SKU-0001,5,14.26,0.10,64.17
OI-0002294,OR-000791,SKU-0046,2,40.95,0.00,81.90
OI-0002295,OR-000792,SKU-0013,5,12.69,0.00,63.45
OI-0002300,OR-000794,SKU-0011,1,30.63,0.10,27.57
OI-0002310,OR-000798,SKU-0050,4,46.08,0.00,184.32
OI-0002311,OR-000798,SKU-0046,6,40.95,0.00,245.70
